"el-Sylla, Qaaid","Nelson, Milahd","Azua, Anthony","Santana Perez, Shantel","el-Khalaf, Mukhtaar","Kim, Malika","Herron, Alexander","Clark, Matthew","Gossett, Daniel","Schoenfeld, Michael"
-0.5604756465522126,-0.710406563699301,2.1988103488837196,-0.7152421872227963,-0.07355601913647834,-0.6018928459850164,1.07401226028199,-0.7282191111912876,0.35628334486204694,-1.0141141726614744
-0.23017748948327996,0.2568837091565295,1.3124129764335104,-0.752688968217742,-1.1686514244243555,-0.9936985910987144,-0.027346966413741798,-1.5404424052900094,-0.6580102079494788,-0.79131387881947
1.558708314149124,-0.24669187846237361,-0.26514505669635297,-0.9385387036068938,-0.6347482649089092,1.0267850560749041,-0.03333034227591927,-0.6930946140105951,0.8552022050641918,0.2995936847395636
0.070508391424576,-0.3475425993977332,0.5431940592320895,-1.0525132793387366,-0.028841552928314446,0.7510613026063233,-1.5160676231510992,0.11884943300456097,1.152936225558616,1.6390519087515616
0.12928773516094624,-0.9516185672650157,-0.4143399479188597,-0.43715953318039885,0.6706959687339302,-1.509166537328701,0.790385343888228,-1.3647094579869121,0.27627455654333666,1.0846170086709221
1.715064986883281,-0.04502772480892027,-0.4762468946155784,0.33117917295898186,-1.6505465434251092,-0.09514745084928676,-0.21073418069177566,0.589982679367313,0.14410466246218698,-0.6245674736180938
0.4609162059892023,-0.7849044694570758,-0.7886028378502425,-2.01421049792072,-0.3497542392112684,-0.8959478227564988,-0.6567429253610754,0.28934402881733584,-0.07562508077983801,0.8259229016474942
-1.265061234606534,-1.6679419365881367,-0.594617267459511,0.21198043337229178,0.7564064385454836,-2.070751070541964,-1.4120257926583086,-0.904215025620639,2.1614158463027877,-0.04856835275628854
-0.6868528518935261,-0.38022652028776244,1.6509074673366901,1.2366750464165703,-0.5388091599775925,0.15012013118814335,-0.2997624966462722,0.22632494238106354,0.2763155321357929,0.3013136517184046
-0.44566197009995806,0.918996609060766,-0.0540281250854405,2.037574018240435,0.22729192167294204,-0.07921170925858824,-0.8490611350167082,0.7480811624938435,-0.15829402869994402,0.2603614907365583
1.2240817974394615,-0.5753469626083919,0.11924523642758414,1.3011759922005872,0.4922285700644314,-0.09736926751308099,-0.39703052032783664,1.0610952532617417,-2.5079178021972544,2.575449763723391
0.3598138270573638,0.6079643222250334,0.243687429599092,0.7567747637959615,0.26783501533168314,0.21615254180123264,-1.2175999877635975,-0.2128482786465276,-1.5652817650305326,-1.1852888105872244
0.40077145059405217,-1.617882708289164,1.2324758784853378,-1.72673039911433,0.6532576794713816,0.8824651643965872,1.6875894829456983,-0.09363679391104562,-0.0776732006105648,0.10091985901285687
0.1106827159451197,-0.05556196552453944,-0.5160638309447803,-0.601506708006782,-0.12270866097738006,0.20559750448338662,-0.01600252720796886,-0.08671413498192511,0.20629404484309793,-1.7799772879676157
-0.5558411347540749,0.5194072039434623,-0.9925071503920374,-0.35204645658261685,-0.41367651359212027,-0.6164358428735284,1.0749450772723859,1.4414617560550447,0.2768724588616144,0.5898359229587584
1.7869131368030782,0.3011533621667144,1.6756969324031898,0.7035239027568945,-2.6431489520289784,-0.7347992519212811,-2.601699670257652,1.1250718922779939,0.8215067804486178,1.0966084717214049
0.4978504782292394,0.10567619414894333,-0.44116321690528554,-0.10567133400377447,-0.09294101847947203,-0.13180279304118106,-0.4531978299948375,0.8344015677570392,-0.19415240932045666,1.4456622411011533
-1.9666171566296382,-0.6407060083053764,-0.7230659699398736,-1.2586486280601719,0.4302846963599871,0.31001698657895177,-0.6754822915920712,-0.2873407998406928,1.214588794482562,-1.9251452518371208
0.7013559015636855,-0.8497043460335822,-1.236273118883293,1.6844357080941148,0.5353988408681499,-1.0396803527020415,-1.2229261793659132,0.37324143416640604,-0.921516042869578,0.4127694971940302
-0.47279140772793404,-1.0241287906049132,-1.2847157223177965,0.9113912917959627,-0.5552783513132517,-0.18430886884238382,1.546609154224095,0.4032903312206958,-1.2084427204430666,1.5933699513836517
-1.0678237059868452,0.11764659710012587,-0.5739734792979869,0.23743027249102577,1.7795029097751494,0.9672672601679138,-1.4152819197694901,-1.0416732942893223,-1.2289861775538142,-0.414015863042303
-0.21797491465829513,-0.9474746141848022,0.6179858171665286,1.2181086103258114,0.2864244196288247,-0.10828009123448613,0.31839026040802515,-1.7283045153207428,0.7422970241865179,-0.21215053208194942
-1.0260044483072397,-0.49055744370066834,1.1098481389297183,-1.3387742872349724,0.12631585845888565,-0.6984206675943903,0.8464362855796922,0.6418300276516161,-0.08291994233922603,-0.03653722220474125
-0.7288912292911403,-0.25609219219824725,0.707588353835588,0.6608202977898003,1.272266779468519,-0.27594516842553973,0.17819018841802312,-1.5293105311804218,0.7898179218204991,0.3650187514330356
-0.6250392678492567,1.8438620052322074,-0.3636572970952526,-0.5229123763134219,-0.7184662213192593,1.1146485453619799,-0.8752554774955156,0.00168368848420991,-0.26770642155708474,0.6651598757459689
-1.6866933107424134,-0.6519499016954585,0.059749937384600695,0.6837455218507125,-0.4503386239247119,0.550043961214136,0.9411658067241672,0.2502478213483311,-0.5918921022128126,1.317820883711482
0.8377870444945247,0.23538657228485693,-0.70459646368007,-0.06082195466007423,2.397452480049763,1.2366758000816054,0.17058808184083793,0.5638673903058834,-0.36835257512650604,-0.09548759044499239
0.15337311783651522,0.07796084956371077,-0.7172181615740102,0.63296071303145085,0.011129187220887952,0.1390978571617711,-1.0634979063820433,0.18942623751481066,-1.8526168242417291,0.1962780454724688
-1.1381369370119476,-0.9618566341301286,0.88465049897692,1.335517615059392,1.6335684214083066,0.41027509649042515,-1.3880490476020615,-0.7328538062971252,-1.1696152604141148,2.4879978772214617
1.2538149210699268,-0.07130808612359867,-1.0155925786035442,0.0072900903168987945,-1.438506644914523,-0.5584569123481329,2.086717434493147,0.9863658598954617,-1.4420346463584501,0.4310989281149912
0.42646422147681357,1.4445508584233488,1.955293965492464,1.0175586369520924,-0.19051680204290142,0.6053706689303329,-0.6785031454184371,1.7386337669062457,1.0543222719753484,0.18875310932983336
-0.29507148299227115,0.45150405307921465,-0.09031959396585161,-1.188434035147979,0.37842390363683187,-0.5063335421892394,-1.8555716539180402,0.8811788089254428,-0.5973300913628001,-1.3422431252834488
0.8951256610450222,0.04123292199293993,0.21453882662921628,-0.7216044404360152,0.30003854520579754,-1.4205655046957444,0.5332593627536522,-1.9436509013239756,0.7894598527901798,0.002856047622226594
0.8781334875330422,-0.4224968323396248,-0.7385277047395734,1.5192177113881782,-1.0056362595108368,0.12799296568412577,0.3102302560608955,1.3995761854029438,1.5164906016919582,-0.22132615316688106
0.8215810816374871,-2.0532472215405155,-0.5743886897632697,0.3773879730239293,0.019259274625370804,1.9458512177314353,-1.3538343357225984,-0.05605594618626797,-0.19177480910994216,-0.011045829809373778
0.688640254100091,1.1313372134141755,-1.3170161323052418,-2.05222282043373,-1.0774206531119819,0.8009143395730616,-1.9429564135819501,0.5249142793192899,0.2838789063523513,-0.5754176412711666
0.5539176535375888,-1.460640070924822,-0.18292538837272732,-1.3640374520823753,0.7127033252442824,1.1652533899462603,-0.11630251715860555,0.6220332358710604,-1.7510675193960785,-0.6868156524427007
-0.06191171057672168,0.7399475108773345,0.41898240492446387,-0.2007810155891212,1.0847750898606459,0.3588557230931522,1.1393962917094222,-0.09668607320670514,-0.8186697775198026,-0.7207736318201219
-0.30596266373991676,1.9091035692174834,0.32430434416138,0.865779404334488,-2.2249876964874127,-0.6085571783162245,0.6361240351821486,-0.07526319764872627,0.05621484938283862,-0.2145045153997742
-0.3804710010123827,-1.4438931609717993,-0.7815364870547514,-0.10188325571522247,1.2356934623001432,-0.20224085511028375,-0.49293742416197733,1.0191570693309,0.29908690333615234,1.3681326480286269
-0.6947069789205127,0.7017843353747109,-0.7886219708540015,0.6241874720206527,-1.241044496808491,-0.27324810681192524,-0.8341882315843776,0.711601922486244,-0.7593981172988821,1.0490866265593277
-0.20791727801959878,-0.262197489402468,-0.5021987183428608,0.9590053777878254,0.45476926898263287,-0.4686997797820871,0.27106675675054515,0.9902622460442313,2.684858999226799,-0.3599751179430565
-1.2653963515682645,-1.5721441591454877,1.4960606698463506,1.6710548288629392,0.6599026381426083,0.7041672839297158,0.1573533472161576,2.3829266952303274,-0.4583901390923888,-1.68591645453874
2.1689559653385126,-1.5146676537817514,-1.137303620665745,0.056016733274961934,-0.1998898281014332,-1.1973635023654117,0.6297117466927278,0.664415863694087,0.0642435566300379,-0.8445834285359536
1.2079619983049905,-1.6015361735745934,-0.17905159438019844,-0.05198190618089897,-0.6451139568597918,0.8663661321127734,-0.3957979502888964,0.20738115738530685,0.6497918671535179,-0.4577605332405078
-1.1231085832033492,-0.530906522170303,1.902361821678927,-1.7532373591422696,0.16532102124205025,0.8641524862258932,0.8993540532030995,-2.2106331105756207,-0.026018634773995304,0.1036380042283041
-0.402884835299076,-1.4617555849958999,-0.1009748853288084,0.09932759408782749,0.4388187007144536,-1.1986223590687484,-0.8308115273362484,2.6917140032461155,-0.643567387027114,-0.6626072757008146
-0.46665535362321886,0.6879167729758275,-1.3598407038213938,-0.5718500578955633,0.8833028199487049,0.6394919979005336,-0.3305447001199631,-0.48267682179630783,1.0453056639633052,2.00668069083189
0.7799651183363179,2.1001089405256717,-0.6647694352740622,-0.9740095828040912,-2.0523369839019527,2.4302266523445084,0.7408145237259045,2.374734715095394,1.615545323207201,-0.27226753441835105
-0.08336906647182928,-1.287030476035179,0.48545997890487813,-0.1799062310475403,-1.6363792680590246,-0.5572154819416083,0.9899716086271126,0.3746435680049877,-0.0296939710498354,-1.2139444702395097
0.2533185139947548,0.7877388474751781,-0.37560287166977346,1.0149431727436575,1.430402341188183,0.8449042414080717,-1.9385047014533794,1.5384301988967937,0.5622673454030662,-0.14126175728251325
-0.028546755348703018,0.7690422410009099,-0.561876363549783,-1.9927484886885825,1.046628847111547,-0.7822018456194033,0.10719040701615291,-0.10971032117623881,-0.09741249850263016,-1.0053775815934138
-0.04287045729131609,0.3322025789501177,-0.34391723412845926,-0.4272792872054287,0.4352889489076821,1.1107114182028008,0.6087790117346299,0.5114707546981254,1.0164552177021617,0.15615570727532643
1.3686022840144576,-1.0083766082770078,0.09049664713922118,0.11663728358270642,0.7151784071110604,0.2498247199265625,-1.4508243134906313,0.2139579796422618,-1.156167394259853,0.23363361408986943
-0.22577098565926762,-0.11945260663065868,1.598508771145826,-0.893207570054953,0.9171749176410033,1.6519153916231646,0.48062559987521725,-0.1861206993734956,2.3208602239944756,0.3555876116283844
1.5164706044295397,-0.2803953351702467,-0.08856511213888398,0.3339029424992251,-2.660922798465681,-1.4589707285369156,-0.828174270396797,-0.1203938246224936,-0.6035312477883376,-1.6218582591242146
-1.5487528042302212,0.5629895332204798,1.0807994961515173,0.4114299206157307,1.1102770966388196,-0.051297886125361236,1.020253012164429,1.0128343358442544,-1.4588494144380924,0.22071129097064884
0.5846137496360692,-0.37243875610382904,0.6307541156505666,-0.033036159275991746,-0.4849875965623248,-0.5269251761255977,0.538482032102641,-0.20145814697149975,-0.3509178271930697,0.31045008054164597
0.12385424384461378,0.9769733866856207,-0.11363989550614068,-2.4658981937600273,0.23061683063120178,-0.1972648690762991,0.7690522949956095,-2.0376824944408,0.14670848414500187,-1.4211084475044877
0.21594156874397272,-0.37458085776701383,-1.5329020028905982,2.5714581458666377,-0.29515780088357724,-0.629578742686005,0.12071932928703423,-0.19588924882982778,1.6236212076802288,0.9553656397304111
0.3796394827598821,1.052711465579332,-0.5211173175525201,-0.2052992574681995,0.871964954078744,-0.8338435805350006,0.8636484341577534,0.5397906055362739,0.9112096767713199,0.7841708790943376
-0.5023234531093023,-1.0491770066660657,-0.48987045313847427,0.6511932815876703,-0.3484724489556109,0.5787223746164499,1.3805145283145377,0.6164557163514397,0.14245843204578665,2.2996193611544453
-0.3332073836694201,-1.2601552447581124,0.04715443276152723,0.273766491036548,0.5185037658882478,-1.0875807140769271,1.9662480154556337,0.616567817477434,-1.38948352398816,0.156702987375728
-1.0185753831070887,3.2410399349424046,1.3001986776668206,1.0246732348183503,-0.3906849786389791,1.4840309315562832,-0.028395054749064987,-1.6921015208690813,-0.8660377446721136,0.04673352751800071
-1.0717912264755778,-0.4168575881604318,2.293078973831094,0.8176594463740879,-1.0927872091015058,-1.1862065853137507,-2.249051090332405,0.36874205801119403,-0.1632849322292941,0.09658583408243634
0.30352864140425806,0.2982275915407153,1.5475810589837693,-0.20979317122850863,1.2100105104402648,0.10107915139527966,0.031526004593991706,0.9678592099470636,2.553026113460593,0.06976623090030058
0.4482097786294262,0.6365696740338487,-0.13315096432894447,0.378167772208507,0.7409000112742742,0.5329892868264807,0.20556120844997466,1.2765786814676567,-1.860227574218415,-1.8484727753376669
0.053004226730504145,-0.4837806257087436,-1.7565273955576375,-0.9454088311238928,1.7242622391564528,0.5867353390926253,-0.15534534714439854,-0.22496127104411592,1.1310546518460212,-1.6711270586422435
0.9222674678797376,0.516862044313609,-0.3887798640717435,0.8569230108993184,0.0651539325793032,-0.3017466638663803,0.5682886207770745,-0.3218925861828012,-0.5272342572339209,-0.07753896679120335
2.0500846856271444,0.368964527385086,0.08920722307329454,-0.461038338884354,1.1250027458281737,0.07950199532840103,1.010677964514265,1.4878378318780394,1.6659908999874187,-0.5810673805664984
-0.4910311660565353,-0.2153805076416934,0.845013004067436,2.416773353788211,1.9754190540190784,0.9612641518096774,-0.5179824301678216,-1.6679280457793197,-1.1392006399734047,0.054736525057425274
-2.3091688756408124,0.06529303352531526,0.962527968484271,-1.6510488956881872,-0.28148211503896653,-1.4564659170764258,-0.2940953271561105,-0.43682997691312486,0.14362323466274737,-2.1112083732605313
